    INFO: 2026-08-12 00:22:23,077:               log.py:   20: Logging to C:\Users\GUEST USER\Documents\spintronics\mdpdf.log
   DEBUG: 2026-08-12 00:22:27,681:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//dca118d1-5374-4ee5-9d13-504cb07a60e4/markdown_1/imgs/img_in_image_box_312_854_766_1550.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A34Z%2F-1%2F%2F5f4a5aaafeeaf07e8b5a0af2d89189b343380b7d07dba7ddd453357c18e5765a" alt="Image" width="38%" /></div>
   DEBUG: 2026-08-12 00:22:27,682:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:27,683:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:27,684:      pdf_renderer.py:  470: printSegment: 6 
   DEBUG: 2026-08-12 00:22:27,684:      pdf_renderer.py:  470: printSegment: \
   DEBUG: 2026-08-12 00:22:27,686:      pdf_renderer.py:  470: printSegment: times Chain
   DEBUG: 2026-08-12 00:22:27,687:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:27,688:      pdf_renderer.py:  470: printSegment: 2 
   DEBUG: 2026-08-12 00:22:27,689:      pdf_renderer.py:  470: printSegment: \
   DEBUG: 2026-08-12 00:22:27,690:      pdf_renderer.py:  470: printSegment: times Junction
   DEBUG: 2026-08-12 00:22:27,691:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★★★☆
   DEBUG: 2026-08-12 00:22:27,692:      pdf_renderer.py:  470: printSegment: CHALLENGE 67: POLARITY BUTTON
   DEBUG: 2026-08-12 00:22:27,694:      pdf_renderer.py:  470: printSegment: WHEN S1 IS OFF, A1 MUST TURN CLOCKWISE. WHEN S1 IS ON, A1 MUST TURN
   DEBUG: 2026-08-12 00:22:27,694:      pdf_renderer.py:  470: printSegment: COUNTERCLOCKWISE.
   DEBUG: 2026-08-12 00:22:27,695:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-08-12 00:22:27,696:      pdf_renderer.py:  470: printSegment: (S)
   DEBUG: 2026-08-12 00:22:27,697:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:27,699:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,701:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/NYZ4ogu.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,703:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,705:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:27,706:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:27,707:      pdf_renderer.py:  470: printSegment: 1 
   DEBUG: 2026-08-12 00:22:27,707:      pdf_renderer.py:  470: printSegment: \
   DEBUG: 2026-08-12 00:22:27,708:      pdf_renderer.py:  470: printSegment: times 500 Ohm
   DEBUG: 2026-08-12 00:22:27,709:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:27,709:      pdf_renderer.py:  470: printSegment: 7 
   DEBUG: 2026-08-12 00:22:27,710:      pdf_renderer.py:  470: printSegment: \
   DEBUG: 2026-08-12 00:22:27,710:      pdf_renderer.py:  470: printSegment: times Chain
   DEBUG: 2026-08-12 00:22:27,711:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:27,711:      pdf_renderer.py:  470: printSegment: 1 
   DEBUG: 2026-08-12 00:22:27,712:      pdf_renderer.py:  470: printSegment: \
   DEBUG: 2026-08-12 00:22:27,713:      pdf_renderer.py:  470: printSegment: times 200 Ohm
   DEBUG: 2026-08-12 00:22:27,713:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:27,714:      pdf_renderer.py:  470: printSegment: 2 
   DEBUG: 2026-08-12 00:22:27,714:      pdf_renderer.py:  470: printSegment: \
   DEBUG: 2026-08-12 00:22:27,715:      pdf_renderer.py:  470: printSegment: times Junction
   DEBUG: 2026-08-12 00:22:27,716:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★★★★
   DEBUG: 2026-08-12 00:22:27,717:      pdf_renderer.py:  470: printSegment: END OF ACT ONE
   DEBUG: 2026-08-12 00:22:27,717:      pdf_renderer.py:  470: printSegment: SELECTED SOLUTIONS
   DEBUG: 2026-08-12 00:22:27,730:      pdf_renderer.py:  470: printSegment: This section contains solutions for selected puzzles. Hints and solutions for all of the challenges can be found online
   DEBUG: 2026-08-12 00:22:27,732:      pdf_renderer.py:  470: printSegment: at www.spintronics.com/solutions. Remember that these solutions are often just one of 
   DEBUG: 2026-08-12 00:22:27,733:      pdf_renderer.py:  470: printSegment: many
   DEBUG: 2026-08-12 00:22:27,734:      pdf_renderer.py:  470: printSegment:  possibilities.
   DEBUG: 2026-08-12 00:22:27,735:      pdf_renderer.py:  470: printSegment: CHALLENGE 12
   DEBUG: 2026-08-12 00:22:27,738:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,740:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/mZmydX2.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,741:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,742:      pdf_renderer.py:  470: printSegment: CHALLENGE 13
   DEBUG: 2026-08-12 00:22:27,745:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,746:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/JMTjlvn.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,747:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,748:      pdf_renderer.py:  470: printSegment: CHALLENGE 14
   DEBUG: 2026-08-12 00:22:27,750:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,752:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/6NZHFv0.jpeg" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,754:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,755:      pdf_renderer.py:  470: printSegment: CHALLENGE 15
   DEBUG: 2026-08-12 00:22:27,757:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,759:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/GU4reiy.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,760:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,760:      pdf_renderer.py:  470: printSegment: CHALLENGE 16
   DEBUG: 2026-08-12 00:22:27,763:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,765:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/5iHHpJ9.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,765:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,766:      pdf_renderer.py:  470: printSegment: CHALLENGE 20
   DEBUG: 2026-08-12 00:22:27,770:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,772:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/Js9Xs6P.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,773:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,774:      pdf_renderer.py:  470: printSegment: CHALLENGE 21
   DEBUG: 2026-08-12 00:22:27,776:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,778:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/fRjf9Oj.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,778:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,779:      pdf_renderer.py:  470: printSegment: CHALLENGE 23
   DEBUG: 2026-08-12 00:22:27,782:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,783:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/6RFsMRJ.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,784:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,785:      pdf_renderer.py:  470: printSegment: CHALLENGE 25
   DEBUG: 2026-08-12 00:22:27,788:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,790:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/oWn3lb1.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,791:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,791:      pdf_renderer.py:  470: printSegment: CHALLENGE 26
   DEBUG: 2026-08-12 00:22:27,794:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,795:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/KQfADlx.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,796:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,797:      pdf_renderer.py:  470: printSegment: CHALLENGE 27
   DEBUG: 2026-08-12 00:22:27,799:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,801:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/bSF6gdt.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,801:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,803:      pdf_renderer.py:  470: printSegment: CHALLENGE 28
   DEBUG: 2026-08-12 00:22:27,806:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,807:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/aQ8Bhmq.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,808:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,809:      pdf_renderer.py:  470: printSegment: CHALLENGE 29
   DEBUG: 2026-08-12 00:22:27,811:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,813:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/QDBm9ri.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,813:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,814:      pdf_renderer.py:  470: printSegment: CHALLENGE 30
   DEBUG: 2026-08-12 00:22:27,817:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,818:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/3rCbkho.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,820:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,821:      pdf_renderer.py:  470: printSegment: CHALLENGE 39
   DEBUG: 2026-08-12 00:22:27,824:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,826:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/H9doDVQ.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,826:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,827:      pdf_renderer.py:  470: printSegment: CHALLENGE 45
   DEBUG: 2026-08-12 00:22:27,829:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,831:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/yPzkozx.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,831:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,832:      pdf_renderer.py:  470: printSegment: CHALLENGE 47
   DEBUG: 2026-08-12 00:22:27,835:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,837:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/hnrEChu.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,838:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,839:      pdf_renderer.py:  470: printSegment: CHALLENGE 51
   DEBUG: 2026-08-12 00:22:27,841:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,843:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/2s2rFA9.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,843:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,844:      pdf_renderer.py:  470: printSegment: CHALLENGE 55
   DEBUG: 2026-08-12 00:22:27,846:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,848:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/ejgW7QO.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,848:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,849:      pdf_renderer.py:  470: printSegment: CHALLENGE 56
   DEBUG: 2026-08-12 00:22:27,852:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,854:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/A2uSIPR.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,855:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,856:      pdf_renderer.py:  470: printSegment: CHALLENGE 58
   DEBUG: 2026-08-12 00:22:27,858:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,860:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/0P5eiXT.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,860:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,861:      pdf_renderer.py:  470: printSegment: CHALLENGE 59
   DEBUG: 2026-08-12 00:22:27,864:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,865:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/upAj07n.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,866:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,867:      pdf_renderer.py:  470: printSegment: CHALLENGE 60
   DEBUG: 2026-08-12 00:22:27,870:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,873:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/nGCaktJ.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,873:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,874:      pdf_renderer.py:  470: printSegment: CHALLENGE 61
   DEBUG: 2026-08-12 00:22:27,877:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,878:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/gMTx4nl.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,878:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,879:      pdf_renderer.py:  470: printSegment: CHALLENGE 62
   DEBUG: 2026-08-12 00:22:27,882:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,883:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/A7dHa1s.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,884:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,885:      pdf_renderer.py:  470: printSegment: CHALLENGE 64
   DEBUG: 2026-08-12 00:22:27,889:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,890:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/jGtlEjT.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,891:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,892:      pdf_renderer.py:  470: printSegment: CHALLENGE 66
   DEBUG: 2026-08-12 00:22:27,894:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,896:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/rQ6dFaG.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,896:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,897:      pdf_renderer.py:  470: printSegment: CHALLENGE 67
   DEBUG: 2026-08-12 00:22:27,899:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:27,901:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/0UuMEeE.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:27,902:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 0, [1, 'SPINTRONICS ACT ONE', 1, 68.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 1, [2, 'Tutorial 1: The battery', 1, 142.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 2, [1, 'NEW PART UNLOCKED', 1, 350.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 3, [4, 'PURPOSE:', 1, 447.2]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 4, [4, 'DETAIL:', 1, 489.2]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 5, [2, 'Tutorial 2: Build a basic circuit', 1, 562.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 6, [4, 'HOW TO BUILD CHAINS', 2, 308.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 7, [2, 'CHALLENGE 1: RESISTANCE', 2, 434.8]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 8, [4, 'STARTING SETUP', 2, 569.6]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 9, [4, 'AVAILABLE PARTS', 2, 641.6]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 10, [4, 'DIFFICULTY: ★☆☆☆☆', 2, 701.6]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 11, [2, 'CHALLENGE 2: ANOTHER SOLUTION', 3, 70.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 12, [4, 'STARTING SETUP', 3, 204.8]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 13, [4, 'AVAILABLE PARTS', 3, 276.8]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 14, [4, 'DIFFICULTY: ★☆☆☆☆', 3, 336.8]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 15, [3, 'CHALLENGE 3: ONE CHAIN, TWO RESISTORS', 3, 361.2]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 16, [4, 'STARTING SETUP', 3, 443.59999999999997]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 17, [4, 'AVAILABLE PARTS', 3, 533.5999999999999]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 18, [2, 'CHALLENGE 4: CLOCKWISE AND COUNTERCLOCKWISE', 3, 624.3999999999999]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 19, [4, 'STARTING SETUP', 4, 104.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 20, [4, 'AVAILABLE PARTS', 4, 176.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 21, [4, 'DIFFICULTY: ★★☆☆☆', 4, 248.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 22, [2, 'CHALLENGE 5: COUNTERCLOCKWISE ONLY', 4, 272.8]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 23, [4, 'STARTING SETUP', 4, 323.6]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 24, [4, 'AVAILABLE PARTS', 4, 413.6]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 25, [4, 'DIFFICULTY: ★★☆☆☆', 4, 485.6]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 26, [2, 'Tutorial 3: Circuits', 4, 510.4]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 27, [1, 'NEW PART UNLOCKED', 5, 68.0]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 28, [4, 'PURPOSE:', 5, 165.2]
   DEBUG: 2026-08-12 00:22:27,904:      pdf_renderer.py:   53: 29, [4, 'DETAIL:', 5, 207.2]
   DEBUG: 2026-08-12 00:22:27,905:      pdf_renderer.py:   53: 30, [2, 'CHALLENGE 6: THE SWITCH', 5, 262.0]
   DEBUG: 2026-08-12 00:22:27,905:      pdf_renderer.py:   53: 31, [4, 'AVAILABLE PARTS', 5, 360.8]
   DEBUG: 2026-08-12 00:22:27,905:      pdf_renderer.py:   53: 32, [4, 'DIFFICULTY: ★☆☆☆☆', 5, 420.8]
   DEBUG: 2026-08-12 00:22:27,905:      pdf_renderer.py:   53: 33, [2, 'CHALLENGE 7: A SWITCH IN THE LOOP', 5, 445.6]
   DEBUG: 2026-08-12 00:22:27,905:      pdf_renderer.py:   53: 34, [4, 'AVAILABLE PARTS', 5, 544.4000000000001]
   DEBUG: 2026-08-12 00:22:27,905:      pdf_renderer.py:   53: 35, [4, 'DIFFICULTY: ★☆☆☆☆', 5, 604.4000000000001]
